herpes,O
receptor,O
HHV1,O
),O
and,O
ApoC1,O
which,O
",",O
like,O
ApoE,O
",",O
is,O
in,O
the,O
HCV,O
envelope,O
(,O
42,O
),O
.,O
ApoE,O
cluster,O
haplotypes,O
associate,O
with,O
the,O
same,O
morbidities,O
from,O
CVD,O
and,O
obesity,O
(,O
"43,44",O
),O
that,O
increase,O
vulnerability,O
to,O
COVID-19,O
.,O
The,O
outbreak,O
of,O
COVID-2019,O
initiated,O
at,O
Wuhan,O
",",O
China,O
has,O
become,O
a,O
global,O
threat,O
by,O
rapid,O
transmission,O
and,O
severe,O
fatalities,O
.,O
Recent,O
studies,O
have,O
uncovered,O
whole,O
genome,O
sequence,O
of,O
SARS,O
-,O
CoV-2,O
(,O
causing,O
COVID-2019,O
),O
.,O
We,O
also,O
performed,O
functional,O
overrepresentation,O
analysis,O
of,O
interacting,O
proteins,O
to,O
understand,O
their,O
role,O
in,O
COVID-2019,O
severity,O
.,O
As,O
per,O
the,O
results,O
",",O
Prevotella,O
proteins,O
",",O
but,O
not,O
viral,O
proteins,O
are,O
involved,O
in,O
multiple,O
interactions,O
with,O
NF,O
-,O
kB,O
",",O
which,O
is,O
involved,O
in,O
increasing,O
clinical,O
severity,O
of,O
COVID-2019,O
.,O
Prevotella,O
may,O
have,O
role,O
in,O
COVID-2019,O
outbreak,O
and,O
should,O
be,O
given,O
importance,O
for,O
understanding,O
disease,O
mechanisms,O
and,O
improving,O
treatment,O
outcomes,O
.,O
The,O
rapid,O
spread,O
of,O
the,O
coronavirus,O
disease,O
2019,O
(,O
COVID-19,O
),O
pandemic,O
has,O
dramatically,O
impacted,O
oncologic,O
care,O
.,O
Two,O
observational,O
studies,O
suggest,O
that,O
infection,O
rates,O
of,O
COVID-19,O
may,O
be,O
significantly,O
higher,O
in,O
cancer,O
patients,O
than,O
in,O
the,O
general,O
population,O
(,O
Liang,O
et,O
 ,O
al,O
.,O
",",O
2020,O
",",O
Yu,O
et,O
 ,O
al,O
.,O
",",O
2020,O
),O
.,O
Further,O
analyses,O
suggest,O
that,O
cancer,O
patients,O
may,O
also,O
be,O
at,O
increased,O
risk,O
of,O
severe,O
complications,O
from,O
COVID-19,O
",",O
including,O
hospitalization,O
",",O
respiratory,O
failure,O
",",O
and,O
death,O
(,O
Dai,O
et,O
 ,O
al,O
.,O
",",O
2020,O
",",O
Liang,O
et,O
 ,O
al,O
.,O
",",O
2020,O
),O
.,O
Multiple,O
factors,O
are,O
likely,O
contributing,O
to,O
the,O
increased,O
prevalence,O
and,O
severity,O
of,O
COVID-19,O
infection,O
seen,O
in,O
cancer,O
patients,O
.,O
Compared,O
to,O
the,O
general,O
population,O
",",O
cancer,O
patients,O
tend,O
to,O
be,O
older,O
",",O
are,O
more,O
often,O
smokers,O
",",O
and,O
have,O
more,O
comorbid,O
medical,O
conditions,O
",",O
all,O
of,O
which,O
are,O
reported,O
risk,O
factors,O
for,O
severe,O
COVID-19,O
infection,O
(,O
Jordan,O
et,O
 ,O
al,O
.,O
",",O
2020,O
),O
.,O
Of,O
major,O
concern,O
to,O
medical,O
oncologists,O
in,O
particular,O
are,O
antineoplastic,O
therapies,O
",",O
which,O
have,O
a,O
variety,O
of,O
effects,O
that,O
can,O
theoretically,O
be,O
deleterious,O
in,O
the,O
context,O
of,O
COVID-19,O
.,O
Lymphosuppression,O
and,O
myelosuppression,O
directly,O
caused,O
by,O
cancer,O
itself,O
as,O
well,O
as,O
cytotoxic,O
treatments,O
pose,O
an,O
increased,O
risk,O
of,O
respiratory,O
viral,O
infections,O
(,O
Vento,O
et,O
 ,O
al,O
.,O
",",O
2008,O
),O
;,O
some,O
cytotoxic,O
agents,O
also,O
cause,O
pulmonary,O
toxicity,O
that,O
may,O
prove,O
harmful,O
in,O
the,O
context,O
of,O
severe,O
COVID-19,O
.,O
Some,O
monoclonal,O
antibodies,O
(,O
for,O
example,O
",",O
anti,O
-,O
CD38,O
antibodies,O
such,O
as,O
daratumumab,O
and,O
isatuximab,O
),O
result,O
specifically,O
in,O
NK,O
-,O
cell,O
depletion,O
and,O
increase,O
risk,O
of,O
lower,O
respiratory,O
viral,O
infection,O
",",O
although,O
it,O
is,O
unclear,O
whether,O
this,O
applies,O
to,O
COVID-19,O
(,O
Nahi,O
et,O
 ,O
al,O
.,O
",",O
2019,O
),O
.,O
Early,O
reports,O
have,O
demonstrated,O
a,O
hyperactive,O
",",O
proinflammatory,O
T,O
 ,O
cell,O
phenotype,O
in,O
severe,O
cases,O
of,O
COVID-19,O
(,O
Xu,O
et,O
 ,O
al,O
.,O
",",O
2020,O
),O
.,O
Some,O
clinicians,O
have,O
accordingly,O
hypothesized,O
that,O
immune,O
checkpoint,O
inhibitors,O
may,O
promote,O
a,O
more,O
severe,O
COVID-19,O
phenotype,O
and,O
are,O
using,O
these,O
drugs,O
with,O
some,O
hesitation,O
",",O
although,O
the,O
subject,O
is,O
controversial,O
(,O
Bersanelli,O
2020,O
),O
.,O
Finally,O
",",O
a,O
significant,O
proportion,O
of,O
cancer,O
patients,O
take,O
corticosteroids,O
for,O
prophylaxis,O
",",O
treatment,O
",",O
and,O
symptom,O
control,O
related,O
to,O
cancer,O
",",O
which,O
might,O
be,O
detrimental,O
in,O
the,O
management,O
of,O
acute,O
respiratory,O
distress,O
syndrome,O
due,O
to,O
COVID-19,O
(,O
Russell,O
et,O
 ,O
al,O
.,O
",",O
2020,O
),O
.,O
Prospective,O
clinical,O
trials,O
of,O
investigational,O
antineoplastic,O
therapy,O
",",O
which,O
drive,O
many,O
advancements,O
in,O
medical,O
oncology,O
",",O
are,O
now,O
faced,O
with,O
additional,O
logistical,O
and,O
practical,O
barriers,O
in,O
the,O
COVID-19,O
era,O
.,O
In,O
addition,O
",",O
despite,O
COVID-19,O
-,O
related,O
trials,O
accruing,O
at,O
record,O
pace,O
",",O
no,O
randomized,O
data,O
are,O
yet,O
available,O
to,O
guide,O
practice,O
.,O
Notably,O
",",O
some,O
antineoplastic,O
treatments,O
may,O
be,O
helpful,O
in,O
mitigating,O
the,O
harmful,O
immune,O
response,O
associated,O
with,O
severe,O
COVID-19,O
and,O
are,O
under,O
active,O
investigation,O
as,O
repurposed,O
therapies,O
for,O
COVID-19,O
(,O
Table,O
1,O
),O
.,O
Given,O
the,O
above,O
",",O
it,O
is,O
imperative,O
that,O
real,O
-,O
world,O
evidence,O
about,O
the,O
effects,O
of,O
COVID-19,O
on,O
cancer,O
patients,O
is,O
collected,O
and,O
disseminated,O
rapidly,O
to,O
inform,O
clinical,O
decisions,O
.,O
The,O
CCC19,S-Repository
 ,O
is,O
a,O
multicenter,O
registry,O
that,O
was,O
created,O
to,O
help,O
bridge,O
the,O
knowledge,O
gap,O
in,O
cancer,O
care,O
caused,O
by,O
the,O
COVID-19,O
pandemic,O
.,O
Participating,O
sites,O
are,O
asked,O
to,O
obtain,O
necessary,O
institutional,O
IRB,O
approval,O
and,O
data,O
transfer,O
and,O
to,O
make,O
the,O
best,O
possible,O
effort,O
to,O
report,O
data,O
on,O
cases,O
of,O
COVID-19,O
in,O
cancer,O
patients,O
that,O
are,O
treated,O
in,O
both,O
the,O
inpatient,O
and,O
outpatient,O
settings,O
",",O
to,O
ensure,O
data,O
are,O
collected,O
on,O
patients,O
with,O
both,O
mild,O
and,O
severe,O
disease,O
.,O
Of,O
note,O
",",O
a,O
large,O
global,O
analysis,O
is,O
planned,O
",",O
subsequently,O
fusing,O
RedCAP,S-Repository
 ,O
databases,O
with,O
the,O
European,B-Repository
Society,I-Repository
for,I-Repository
Medical,I-Repository
Oncology,I-Repository
COVID-19,I-Repository
and,I-Repository
Cancer,I-Repository
Registry,I-Repository
(ESMO-CoCARE),E-Repository
 ,O
project,O
.,O
National,O
and,O
international,O
consortia,O
will,O
play,O
a,O
key,O
role,O
in,O
understanding,O
the,O
effects,O
of,O
the,O
coronavirus,O
disease,O
2019,O
(,O
COVID-19,O
),O
pandemic,O
on,O
cancer,O
patients,O
.,O
The,O
COVID-19,B-Repository
and,I-Repository
Cancer,I-Repository
Consortium,I-Repository
(CCC19),E-Repository
 ,O
aims,O
to,O
collect,O
and,O
analyze,O
observational,O
data,O
at,O
scale,O
to,O
inform,O
clinical,O
practice,O
in,O
real,O
-,O
time,O
.,O
National,O
and,O
international,O
consortia,O
will,O
play,O
a,O
key,O
role,O
in,O
understanding,O
the,O
effects,O
of,O
the,O
coronavirus,O
disease,O
2019,O
(,O
COVID-19,O
),O
pandemic,O
on,O
cancer,O
patients,O
.,O
The,O
COVID-19,B-Repository
and,I-Repository
Cancer,I-Repository
Consortium,I-Repository
(CCC19),E-Repository
 ,O
aims,O
to,O
collect,O
and,O
analyze,O
observational,O
data,O
at,O
scale,O
to,O
inform,O
clinical,O
practice,O
in,O
real,O
-,O
time,O
.,O
According,O
to,O
the,O
Johns,O
Hopkins,O
University,O
Coronavirus,O
Resource,O
Center,O
and,O
the,O
Daily,O
Technical,O
Statement,O
on,O
New,O
Coronavirus,O
Cases,O
Worldwide,O
(,O
COVID-19,O
),O
issued,O
by,O
the,O
Secretary,O
of,O
Health,O
of,O
Mexico,O
",",O
as,O
of,O
March,O
20,O
",",O
2020,O
",",O
"234,072",O
confirmed,O
cases,O
have,O
been,O
reported,O
worldwide,O
with,O
9840,O
deaths,O
.,O
At,O
the,O
time,O
of,O
this,O
writing,O
",",O
768,O
complete,O
genomic,O
sequences,O
of,O
SARS,O
Cov-2,O
have,O
been,O
obtained,O
and,O
deposited,O
in,O
the,O
GISAID,S-Dataset
 ,O
database,O
",",O
and,O
10,O
clades,O
have,O
been,O
defined,O
from,O
phylogenetic,O
studies,O
carried,O
out,O
with,O
these,O
sequences,O
(,O
A1,O
",",O
A1a,O
",",O
A2,O
",",O
A2a,O
",",O
A3,O
",",O
A5,O
",",O
B,O
",",O
B1,O
",",O
B2,O
and,O
B4,O
),O
[,O
5,O
],O
.,O
A,O
diagnostic,O
test,O
for,O
COVID-19,O
was,O
first,O
conducted,O
at,O
the,O
Instituto,O
Nacional,O
de,O
Enfermedades,O
Respiratorias,O
",",O
Mexico,O
City,O
",",O
on,O
February,O
27,O
",",O
2020,O
.,O
The,O
complete,O
genome,O
sequence,O
was,O
assembled,O
using,O
CLC,O
Genomics,O
Workbench,O
20,O
(,O
QIAGEN,O
),O
and,O
SPAdes,O
[,O
9,O
],O
and,O
mapped,O
against,O
the,O
reference,O
sequence,O
Wuhan,O
-,O
Hu-1,O
(,O
GenBank,S-Repository
 ,O
accession,O
number,O
NC_045512.2,S-AccessionNumber
),O
.,O
The,O
sequence,O
was,O
deposited,O
in,O
the,O
GISAID,S-Dataset
 ,O
database,O
[,O
5,O
],O
under,O
accession,O
ID,O
EPI_ISL_412972,S-AccessionNumber
.,O
A,O
database,O
was,O
constructed,O
including,O
178,O
genomic,O
sequences,O
available,O
on,O
the,O
GISAID,S-Dataset
 ,O
platform,O
",",O
obtained,O
from,O
December,O
31,O
",",O
2019,O
to,O
March,O
05,O
",",O
2020,O
",",O
reported,O
in,O
22,O
countries,O
.,O
A,O
second,O
database,O
of,O
768,O
sequences,O
deposited,O
until,O
March,O
20,O
",",O
2020,O
",",O
was,O
used,O
to,O
construct,O
a,O
phylogenetic,O
tree,O
.,O
This,O
finding,O
correlates,O
with,O
the,O
transmission,O
events,O
reported,O
by,O
GISAID,S-Dataset
 ,O
[,O
5,O
],O
",",O
which,O
suggest,O
that,O
this,O
strain,O
was,O
first,O
introduced,O
into,O
Belgium,O
",",O
then,O
England,O
",",O
and,O
finally,O
",",O
Italy,O
",",O
where,O
the,O
Mexican,O
patient,O
had,O
been,O
traveling,O
.,O
Very,O
recently,O
",",O
the,O
outbreak,O
of,O
coronavirus,O
disease,O
2019,O
(,O
COVID-19,O
),O
due,O
to,O
severe,O
acute,O
respiratory,O
syndrome,O
coronavirus,O
2,O
(,O
SARS,O
-,O
CoV-2,O
),O
has,O
posed,O
significant,O
threats,O
to,O
international,O
health,O
[,O
4–9,O
],O
.,O
The,O
outbreak,O
of,O
coronavirus,O
disease,O
2019,O
(,O
COVID-19,O
),O
due,O
to,O
severe,O
acute,O
respiratory,O
syndrome,O
coronavirus,O
2,O
(,O
SARS,O
-,O
CoV-2,O
),O
has,O
posed,O
significant,O
threats,O
to,O
international,O
health,O
.,O
One,O
week,O
later,O
",",O
on,O
January,O
7,O
",",O
2020,O
",",O
Chinese,O
health,O
authorities,O
confirmed,O
that,O
they,O
had,O
identified,O
a,O
novel,O
coronavirus,O
(,O
COVID-19,O
),O
.,O
The,O
Chinese,O
Center,O
for,O
Disease,O
Control,O
and,O
Prevention,O
issued,O
an,O
epidemic,O
update,O
and,O
risk,O
assessment,O
of,O
COVID-19,O
in,O
late,O
January,O
.,O
Zhou,O
et,O
 ,O
al,O
showed,O
that,O
COVID-19,O
shares,O
79.5,O
%,O
 ,O
sequence,O
identity,O
with,O
SARS,O
-,O
CoV.,O
It,O
was,O
also,O
confirmed,O
that,O
COVID-19,O
uses,O
the,O
same,O
cell,O
entry,O
receptor,O
",",O
angiotensin,O
-,O
converting,O
enzyme,O
2,O
",",O
as,O
SARS,O
-,O
CoV,O
",",O
which,O
is,O
highly,O
expressed,O
in,O
airway,O
epithelial,O
cells,O
.,O
Zhu,O
et,O
 ,O
al,O
also,O
identified,O
and,O
characterized,O
COVID-19,O
.,O
COVID-19,O
seems,O
to,O
be,O
the,O
seventh,O
member,O
of,O
the,O
family,O
of,O
coronaviruses,O
that,O
infect,O
humans,O
.,O
Notably,O
",",O
COVID-19,O
grew,O
more,O
readily,O
in,O
primary,O
human,O
airway,O
epithelial,O
cells,O
than,O
in,O
standard,O
tissue,O
culture,O
cells,O
",",O
unlike,O
SARS,O
-,O
CoV,O
or,O
MERS,O
-,O
CoV,O
",",O
suggesting,O
the,O
potential,O
for,O
increased,O
infectivity,O
.,O
Homology,O
modeling,O
revealed,O
that,O
COVID-19,O
had,O
some,O
amino,O
acid,O
variations,O
at,O
key,O
residues,O
benchmarked,O
with,O
SARS,O
-,O
CoV.,O
A,O
familial,O
cluster,O
of,O
pneumonia,O
due,O
to,O
COVID-19,O
has,O
been,O
reported,O
.,O
The,O
basic,O
reproductive,O
number,O
of,O
COVID-19,O
was,O
estimated,O
to,O
be,O
2.2,O
",",O
lower,O
than,O
that,O
of,O
SARS,O
-,O
CoV,O
(,O
around,O
3,O
),O
.,O
",",O
 ,O
However,O
",",O
host,O
virus,O
interactions,O
may,O
hasten,O
the,O
birth,O
of,O
potential,O
super,O
spreaders,O
",",O
leading,O
to,O
major,O
outbreaks,O
.,O
The,O
first,O
reported,O
patient,O
with,O
COVID-19,O
infection,O
in,O
the,O
United,O
States,O
was,O
administered,O
remdesivir,O
.,O
Two,O
randomized,O
controlled,O
trials,O
have,O
been,O
registered,O
to,O
evaluate,O
the,O
safety,O
and,O
efficacy,O
of,O
remdesivir,O
in,O
mild,O
/,O
moderate,O
or,O
severe,O
patients,O
with,O
COVID-19,O
viral,O
pneumonia,O
.,O
",",O
 ,O
Kirchdoerfer,O
and,O
Ward,O
noticed,O
that,O
nonstructural,O
proteins,O
(,O
nsp)12,O
polymerase,O
may,O
be,O
a,O
template,O
for,O
the,O
design,O
of,O
novel,O
antiviral,O
therapeutic,O
agents,O
to,O
interrupt,O
the,O
assembly,O
of,O
the,O
SARS,O
-,O
CoV,O
core,O
RNA,O
-,O
synthesis,O
machinery,O
.,O
COVID-19,O
has,O
full,O
-,O
length,O
genome,O
sequences,O
with,O
>,O
75,O
%,O
 ,O
nucleotide,O
identity,O
with,O
that,O
of,O
SARS,O
-,O
CoV,O
",",O
which,O
allows,O
the,O
molecular,O
structure,O
information,O
to,O
be,O
used,O
as,O
a,O
model,O
for,O
coronavirus,O
antiviral,O
design,O
.,O
It,O
is,O
of,O
great,O
significance,O
to,O
share,O
what,O
is,O
known,O
of,O
COVID-19,O
genome,O
sequences,O
",",O
the,O
epidemiology,O
",",O
and,O
clinical,O
features,O
of,O
the,O
illness,O
.,O
Hopefully,O
",",O
the,O
early,O
suggestion,O
that,O
COVID-19,O
infection,O
is,O
of,O
lower,O
lethality,O
than,O
SARS,O
holds,O
true,O
.,O
The,O
goal,O
is,O
to,O
break,O
the,O
transmission,O
chain,O
of,O
COVID-19,O
.,O
Each,O
week,O
a,O
sequence,O
data,O
cutoff,O
is,O
applied,O
across,O
the,O
consortium,O
to,O
give,O
a,O
defined,O
dataset,O
for,O
weekly,O
analysis,O
to,O
report,O
to,O
SAGE,O
",",O
initially,O
focusing,O
on,O
:,O
(,O
1,O
),O
local,O
transmission,O
versus,O
imported,O
cases,O
",",O
(,O
2,O
),O
rates,O
of,O
epidemic,O
"growth,5",O
",",O
6,O
(,O
3,O
),O
reconstructing,O
spatial,O
movement,O
",",O
(,O
4,O
),O
chains,O
of,O
transmission,O
",",O
(,O
5,O
),O
observed,O
genetic,O
changes,O
",",O
and,O
(,O
6,O
),O
identification,O
of,O
genomic,O
changes,O
potentially,O
affecting,O
common,O
diagnostic,O
tests,O
or,O
direct,O
(,O
eg,O
",",O
chemotherapeutics,O
),O
or,O
indirect,O
therapies,O
.,O
The,O
World,O
Health,O
Organization,O
(,O
WHO,O
),O
declared,O
the,O
outbreak,O
of,O
a,O
coronavirus,O
disease,O
of,O
2019,O
(,O
COVID-19,O
),O
as,O
public,O
health,O
emergency,O
of,O
international,O
concern,O
and,O
put,O
in,O
place,O
a,O
series,O
of,O
temporary,O
recommendations,O
on,O
January,O
30,O
.,O
The,O
current,O
outbreak,O
of,O
COVID-19,O
has,O
nearly,O
3,O
million,O
confirmed,O
cases,O
worldwide,O
with,O
more,O
than,O
"200,000",O
deaths,O
",",O
as,O
of,O
April,O
27,O
",",O
2020,O
",",O
according,O
to,O
the,O
WHO,O
.,O
Many,O
researches,O
are,O
now,O
underway,O
to,O
develop,O
effective,O
interventions,O
for,O
controlling,O
and,O
preventing,O
the,O
COVID-19,O
pandemic,O
",",O
including,O
therapeutic,O
drugs,O
such,O
as,O
inhibitors,O
of,O
the,O
RNA,O
-,O
dependent,O
RNA,O
polymerase,O
or,O
the,O
viral,O
protease,O
",",O
and,O
blockers,O
of,O
virus,O
-,O
cell,O
membrane,O
fusion,O
as,O
well,O
as,O
vaccines,O
",",O
and,O
large,O
scale,O
clinical,O
trials,O
have,O
just,O
begun,O
[,O
6,O
",",O
7,O
],O
.,O
Full,O
-,O
length,O
viral,O
nucleotide,O
sequences,O
of,O
SARS,O
-,O
CoV-2,O
(,O
accession,O
number,O
MN908947,S-AccessionNumber
 ,O
and,O
MN996527,S-AccessionNumber
-,O
MN996531,S-AccessionNumber
),O
[,O
1,O
",",O
2,O
],O
",",O
SARS,O
-,O
CoV,O
(,O
accession,O
number,O
AY274119,S-AccessionNumber
",",O
AY278488,S-AccessionNumber
 ,O
and,O
AY390556,S-AccessionNumber
),O
",",O
bat,O
-,O
derived,O
SARS,O
-,O
like,O
coronavirus,O
(,O
bat,O
-,O
SL,O
-,O
CoV,O
),O
RaTG13,O
(,O
accession,O
number,O
MN996532,S-AccessionNumber
),O
",",O
and,O
MERS,O
-,O
CoV,O
(,O
accession,O
number,O
JX869059,S-AccessionNumber
),O
were,O
downloaded,O
from,O
the,O
NCBI,S-Creator
 ,O
GenBank,S-Repository
.,O
Epitope,O
prediction,O
was,O
carried,O
out,O
using,O
the,O
predicted,O
proteins,O
",",O
including,O
S,O
",",O
E,O
",",O
N,O
",",O
M,O
",",O
and,O
ORFs,O
(,O
corresponding,O
to,O
accession,O
numbers,O
QHD43415,S-AccessionNumber
-,O
QHD43423,S-AccessionNumber
",",O
QHI42199,S-AccessionNumber
),O
of,O
the,O
reference,O
SARS,O
-,O
CoV-2_Wuhan,O
-,O
Hu-1,O
(,O
accession,O
number,O
MN908947,S-AccessionNumber
),O
.,O
We,O
first,O
aligned,O
each,O
of,O
these,O
SARS,O
-,O
CoV-2,O
sequences,O
to,O
the,O
reference,O
sequence,O
SARS,O
-,O
CoV-2_Wuhan,O
-,O
Hu-1,O
(,O
accession,O
number,O
MN908947,S-AccessionNumber
),O
using,O
BLAT,O
software,O
[,O
14,O
],O
.,O
After,O
the,O
alignment,O
",",O
we,O
extracted,O
nucleotide,O
sequences,O
corresponding,O
to,O
individual,O
proteins,O
of,O
SARS,O
-,O
CoV-2,O
",",O
translated,O
them,O
to,O
amino,O
acid,O
sequences,O
",",O
and,O
then,O
compared,O
them,O
to,O
reference,O
amino,O
acid,O
sequences,O
of,O
SARS,O
-,O
CoV-2_Wuhan,O
-,O
Hu-1,O
(,O
accession,O
numbers,O
QHD43415,S-AccessionNumber
-,O
QHD43423,S-AccessionNumber
",",O
QHI42199,S-AccessionNumber
),O
.,O
Genome,O
sequences,O
of,O
SARS,O
-,O
CoV-2_WIV02,O
(,O
accession,O
number,O
MN996527,S-AccessionNumber
),O
",",O
SARS,O
-,O
CoV_GZ02,O
(,O
AY390556,S-AccessionNumber
),O
",",O
and,O
Bat,O
-,O
CoV_RaTG13,O
(,O
MN996532,S-AccessionNumber
),O
were,O
compared,O
with,O
SARS,O
-,O
CoV-2_Wuhan,O
-,O
Hu-1,O
(,O
MN908947,S-AccessionNumber
),O
156,O
amino,O
acid,O
mutations,O
",",O
which,O
were,O
observed,O
at,O
more,O
than,O
0.5,O
%,O
frequencies,O
in,O
at,O
least,O
one,O
region,O
",",O
were,O
plotted,O
To,O
control,O
the,O
current,O
COVID-19,O
pandemic,O
and,O
prevent,O
the,O
second,O
pandemic,O
in,O
the,O
near,O
future,O
",",O
the,O
development,O
of,O
new,O
drugs,O
and,O
vaccines,O
",",O
and,O
the,O
establishment,O
of,O
tools,O
investigating,O
the,O
immune,O
responses,O
in,O
patients,O
or,O
silently,O
-,O
infected,O
individuals,O
are,O
urgent,O
issues,O
.,O
In,O
addition,O
",",O
several,O
reports,O
have,O
suggested,O
that,O
a,O
subset,O
of,O
patients,O
with,O
severe,O
COVID-19,O
might,O
have,O
a,O
cytokine,O
release,O
syndrome,O
[,O
19,O
",",O
20,O
],O
.,O
These,O
HLA,O
-,O
oligomers,O
might,O
be,O
useful,O
to,O
predict,O
and,O
monitor,O
acute,O
T,O
-,O
cell,O
responses,O
in,O
COVID-19,O
patients,O
who,O
cause,O
these,O
life,O
-,O
threatning,O
symptoms,O
.,O
To,O
control,O
and,O
prevent,O
the,O
current,O
COVID-19,O
pandemic,O
",",O
the,O
development,O
of,O
novel,O
vaccines,O
is,O
an,O
emergent,O
issue,O
.,O
An,O
outbreak,O
of,O
novel,O
coronavirus,O
disease,O
2019,O
(,O
COVID-19,O
),O
spread,O
from,O
China,O
worldwide,O
since,O
December,O
2019,O
(,O
Zhu,O
et,O
al,O
.,O
",",O
2020,O
),O
.,O
Therefore,O
",",O
most,O
COVID-19,O
patients,O
require,O
hospitalization,O
or,O
isolated,O
observation,O
",",O
but,O
large,O
numbers,O
of,O
patients,O
could,O
overwhelm,O
healthcare,O
systems,O
globally,O
.,O
It,O
is,O
important,O
for,O
us,O
to,O
avoid,O
an,O
increasing,O
number,O
of,O
COVID-19,O
-,O
related,O
deaths,O
by,O
early,O
detection,O
of,O
the,O
high,O
-,O
risk,O
group,O
.,O
The,O
inclusion,O
criteria,O
were,O
mild,O
/,O
moderate,O
symptoms,O
of,O
COVID-19,O
when,O
hospitalized,O
",",O
serum,O
collection,O
on,O
the,O
first,O
day,O
of,O
hospitalization,O
",",O
and,O
serial,O
serum,O
collection,O
during,O
hospitalization,O
.,O
For,O
a,O
screening,O
experiment,O
",",O
a,O
total,O
of,O
28,O
patients,O
with,O
COVID-19,O
who,O
were,O
eligible,O
based,O
on,O
the,O
study,O
’s,O
criteria,O
participated,O
.,O
To,O
confirm,O
the,O
discrimination,O
ability,O
of,O
the,O
predictive,O
markers,O
between,O
the,O
COVID-19,O
severe,O
population,O
and,O
other,O
diseases,O
",",O
114,O
patients,O
with,O
several,O
common,O
diseases,O
",",O
who,O
were,O
negative,O
for,O
SARS,O
-,O
CoV-2,O
RNA,O
(,O
Supplemental,O
Information,O
and,O
Supplemental,O
Table,O
3,O
),O
",",O
were,O
enrolled,O
.,O
However,O
",",O
IP-10,O
",",O
CXCL9,O
",",O
and,O
CCL17,O
levels,O
were,O
specifically,O
associated,O
with,O
the,O
COVID-19,O
severe,O
/,O
critical,O
group,O
.,O
Laboratory,O
data,O
showing,O
significant,O
